State,County,Fips,Rate,Surprise,Duration,Participant
NC,Dare County,37055,0.807,0.8322773273538606,717,choropleth-5ea89fec16db5330d387423e
VA,Charles City County,51036,0.8170000000000001,0.3760090270743509,1005,choropleth-5ea89fec16db5330d387423e
MD,Montgomery County,24031,0.9109999999999999,5.732712717544451,506,choropleth-5ea89fec16db5330d387423e
MD,Frederick County,24021,0.809,2.185751291254418,702,choropleth-5ea89fec16db5330d387423e
MD,Montgomery County,24031,0.9109999999999999,5.732712717544451,2366,choropleth-5ea89fec16db5330d387423e
MD,Howard County,24027,0.888,3.111876873391874,949,choropleth-5ea89fec16db5330d387423e
DE,New Castle County,10003,0.7170000000000001,2.1410689957729327,284,choropleth-5ea89fec16db5330d387423e
PA,Chester County,42029,0.8290000000000001,3.2876607727237332,1285,choropleth-5ea89fec16db5330d387423e
PA,Montgomery County,42091,0.821,3.9869352901089874,888,choropleth-5ea89fec16db5330d387423e
PA,Columbia County,42037,0.638,0.4256500482390352,985,choropleth-5ea89fec16db5330d387423e
NJ,Sussex County,34037,0.644,0.6598781431070453,198,choropleth-5ea89fec16db5330d387423e
NJ,Morris County,34027,0.7979999999999999,2.865010822192475,201,choropleth-5ea89fec16db5330d387423e
NJ,Bergen County,34003,0.8,3.919191883756718,802,choropleth-5ea89fec16db5330d387423e
NY,New York County,36061,0.8959999999999999,6.741906977193151,3004,choropleth-5ea89fec16db5330d387423e
NY,Nassau County,36059,0.85,5.485912176619756,1917,choropleth-5ea89fec16db5330d387423e
NJ,Warren County,34041,0.7020000000000001,0.8663945592657748,191,choropleth-5ea89fec16db5330d387423e
NY,New York County,36061,0.8959999999999999,6.741906977193151,216,choropleth-5ea89fec16db5330d387423e
NY,Queens County,36081,0.8909999999999999,7.690449792773259,519,choropleth-5ea89fec16db5330d387423e
NY,Queens County,36081,0.8909999999999999,7.690449792773259,2627,choropleth-5ea89fec16db5330d387423e
NY,Nassau County,36059,0.85,5.485912176619756,1516,choropleth-5ea89fec16db5330d387423e
NJ,Passaic County,34031,0.721,2.0747168512262713,254,choropleth-5ea89fec16db5330d387423e
NJ,Bergen County,34003,0.8,3.919191883756718,1044,choropleth-5ea89fec16db5330d387423e
NY,Westchester County,36119,0.852,4.715614377651261,1083,choropleth-5ea89fec16db5330d387423e
CT,Fairfield County,9001,0.8440000000000001,4.550574050993655,1083,choropleth-5ea89fec16db5330d387423e
CT,New Haven County,9009,0.805,3.827783805059594,185,choropleth-5ea89fec16db5330d387423e
CT,Middlesex County,9007,0.856,2.026951332797907,211,choropleth-5ea89fec16db5330d387423e
CT,New Haven County,9009,0.805,3.827783805059594,985,choropleth-5ea89fec16db5330d387423e
CT,Middlesex County,9007,0.856,2.026951332797907,151,choropleth-5ea89fec16db5330d387423e
CT,New Haven County,9009,0.805,3.827783805059594,130,choropleth-5ea89fec16db5330d387423e
CT,Middlesex County,9007,0.856,2.026951332797907,1138,choropleth-5ea89fec16db5330d387423e
CT,New London County,9011,0.812,2.2321706807855892,952,choropleth-5ea89fec16db5330d387423e
RI,Washington County,44009,0.8140000000000001,1.5593567931937728,465,choropleth-5ea89fec16db5330d387423e
NY,Tioga County,36107,0.624,0.3183556112928416,164,choropleth-5ea89fec16db5330d387423e
NY,Tompkins County,36109,0.821,1.4435120439494178,2323,choropleth-5ea89fec16db5330d387423e
RI,Washington County,44009,0.8140000000000001,1.5593567931937728,1354,choropleth-5ea89fec16db5330d387423e
RI,Washington County,44009,0.8140000000000001,1.5593567931937728,303,choropleth-5ea89fec16db5330d387423e
